,price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,park,Lift,Status_Under Construction,Status_unknown,neworold_Resale,Furnished_status_Semi-Furnished,Furnished_status_Unfurnished,Furnished_status_unknown,type_of_building_Individual House
1520,16000000.0,1100.0,19.24565653,72.85780433,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,1,0
1521,45000000.0,1830.0,19.1852372,72.9487585,4.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1522,30000000.0,1100.0,19.051037,72.894389,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1523,155000000.0,4250.0,19.11559447,72.90996700000001,5.0,5.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1524,18000000.0,1050.0,19.138586,72.835973,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1525,13100000.0,1690.0,19.339156,72.80855799999999,4.0,4.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1526,40000000.0,1800.0,19.119198,72.894366,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1527,42000000.0,950.0,18.9871633297704,72.82989199332809,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1528,15000000.0,750.0,19.140512466430664,72.84215545654297,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1529,25000000.0,961.0,19.21990105,72.86209583,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1530,35000000.0,1125.0,18.9463858,72.8349687,4.0,3.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1531,23500000.0,1350.0,19.10919095,72.88469140000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1532,20000000.0,1098.0,19.1154899597168,72.87269592285156,2.0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1533,175000000.0,3250.0,19.0561705980988,72.8267588254753,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1534,29000000.0,1200.0,19.114625,72.88469599999999,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1535,46000000.0,1350.0,19.11089349,72.83707530000001,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1536,4600000.0,900.0,19.4591559,72.8062949,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1537,15900000.0,1325.0,19.263092,72.87251085,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1538,10000000.0,1250.0,19.271878,72.882739,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1539,27500000.0,510.0,19.0083802813427,72.83050442467041,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1540,7540000.000000001,619.0,19.261664,72.87431099999999,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1541,6500000.0,985.0,19.4718215,72.80537220000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1542,15000000.0,642.0,19.1654181,72.9667254,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,1
1543,5500000.0,1000.0,19.369335174560547,72.8061294555664,3.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0
1544,4500000.0,855.0,19.424865,72.81107890000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1545,24000000.0,847.0,19.10919095,72.88469140000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1546,40000000.0,2500.0,19.187838333333328,72.83435833333333,4.0,3.0,0.0,0.0,0.0,0,1,0,0,1,0,1
1547,9300000.0,1070.0,19.284932,72.88447,2.0,2.0,4.0,4.0,4.0,0,1,1,1,0,0,0
1548,107000000.0,2800.0,19.01666641235352,72.81666564941406,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1549,4200000.0,765.0,19.4406134,72.7903032,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1550,15000000.0,800.0,19.09458351135254,72.88867950439453,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1551,9500000.0,1050.0,19.1560908,72.88395140000002,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1552,25000000.0,1590.0,19.1421051,72.9310245,3.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1553,12000000.0,720.0,19.1513573,72.9340308,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1554,4600000.0,850.0,19.47623945,72.80598645,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,1
1555,15500000.0,1000.0,19.149901,72.931134,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1556,22500000.0,750.0,19.118467330932614,72.82933807373047,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1557,5000000.0,810.0,19.3476588,72.83027340000001,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1558,19000000.0,1050.0,19.20159,72.81882,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1559,17000000.0,550.0,19.1297376,72.8291555,2.0,2.0,1.0,1.0,1.0,0,0,1,0,1,0,0
1560,21000000.0,1235.0,19.2001203,72.8162955,3.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1561,18900000.0,780.0,19.17965507507324,72.8609619140625,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1562,19500000.0,875.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1563,25000000.0,1385.0,19.282169342041016,72.87654113769531,3.0,2.0,4.0,4.0,4.0,0,0,1,0,0,0,0
1564,23000000.0,1667.0,19.117154,72.856063,3.0,3.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1565,20000000.0,1060.0,19.058655107985302,72.89045381863271,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1566,37500000.0,1100.0,19.20580673217773,72.83200073242188,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1567,25000000.0,813.0,19.233531951904297,72.83919525146484,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1568,7000000.0,1095.0,19.234639,73.16113399999999,2.0,2.0,3.0,3.0,3.0,0,0,0,0,0,1,0
1569,4500000.0,935.0,19.46829575,72.79722734,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1570,35000000.0,1850.0,19.1405116,72.8421555,3.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1571,65000000.0,2250.0,19.1392171,72.8625386,4.0,4.0,6.0,6.0,6.0,0,0,1,0,0,1,0
1572,16500000.0,900.0,19.277427673339844,72.85752868652344,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1573,21000000.0,1100.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1574,13500000.0,1100.0,19.293649,72.865711,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1575,16000000.0,865.0,19.149900436401367,72.93113708496094,2.0,2.0,1.0,1.0,1.0,0,0,1,1,0,0,0
1576,45000000.0,1190.0,19.02616310119629,72.84243774414062,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1577,27500000.0,1100.0,19.0908063,72.90766690000001,3.0,3.0,0.0,0.0,0.0,0,1,1,0,0,0,0
1578,18000000.0,1030.0,19.1173012,72.8840395,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1
1579,13000000.0,1015.0,19.149900436401367,72.93113708496094,2.0,2.0,3.0,3.0,3.0,0,0,0,0,1,0,0
1580,17000000.0,1200.0,19.22857596105457,72.82378959259033,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1581,23000000.0,875.0,19.118650436401367,72.86068725585938,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1582,20000000.0,1000.0,19.218149185180664,72.81591796875,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1583,80000000.0,2200.0,19.2335321,72.839198,6.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1584,21000000.0,700.0,19.040233,72.8601801,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1585,26000000.0,1610.0,19.10005168,72.88491275,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1586,4600000.0,850.0,19.443851,72.795373,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1587,54000000.0,1305.0,18.99842071533203,72.84268951416016,3.0,3.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1588,14900000.0,960.0,19.25584,72.86565,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1589,8200000.0,783.0,19.21339,72.93141999999999,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,1
1590,49100000.0,2000.0,19.24806022644043,72.85539245605469,4.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1591,26000000.0,657.0,19.075155,72.85173,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1592,44500000.0,2586.0,19.09080696105957,72.90766906738281,5.0,4.0,2.0,2.0,2.0,0,0,1,1,0,0,0
1593,10200000.0,711.0,19.281902,72.886296,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1594,19000000.0,1050.0,19.1160771,72.8870803,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1595,35000000.0,950.0,19.01666641235352,72.81666564941406,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1596,4200000.0,825.0,19.4700893,72.80323448,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,0
1597,14000000.0,915.0,19.2099437,72.83086920000001,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1598,9000000.0,850.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1599,21000000.0,850.0,19.13832,72.81002,2.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1600,13000000.0,1300.0,19.162992477416992,72.83930206298828,4.0,3.0,1.0,1.0,1.0,0,0,1,1,0,0,0
1601,14000000.0,786.0,19.07356071472168,72.87458801269531,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1602,5000000.0,960.0,19.4282719,72.8503861,2.0,2.0,4.0,4.0,4.0,0,0,1,0,1,0,0
1603,9300000.0,1450.0,19.0790077414704,72.8537504974957,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1604,20000000.0,693.0,19.14413,72.8241,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1605,12100000.0,705.0,19.21649932861328,72.8341293334961,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1606,25000000.0,950.0,19.1093673,72.8703192,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1607,50000000.0,960.0,19.07906913757324,72.90797424316406,4.0,4.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1608,14800000.0,1150.0,19.111034393310547,72.92391204833984,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1609,80000000.0,4500.0,19.174673080444336,72.94310760498047,4.0,4.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1610,7200000.0,750.0,19.28217,72.87654,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1611,3500000.0,740.0,19.182517,73.19260200000001,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1612,14400000.0,583.0,19.243171,72.860475,2.0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1613,19000000.0,900.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,1
1614,18500000.0,1000.0,19.18023681640625,72.85541534423828,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1615,26000000.0,1000.0,19.0799983,72.8545019,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1616,5600000.0,971.0,19.414393,72.803812,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1617,5500000.0,806.0,19.40532875061035,72.78827667236328,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1618,4900000.0,840.0,19.403228,72.829227,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1619,24800000.0,780.0,19.0158306,72.82939209999999,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1620,32500000.0,1350.0,19.17684765,72.86344041,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1621,9000000.0,1285.0,19.339156,72.80855799999999,3.0,3.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1622,21500000.0,668.0,19.201963600000003,72.8578543,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1
1623,16000000.0,650.0,19.25674516,72.85587569,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1624,17000000.0,1206.0,19.1746739,72.94310379999999,2.0,2.0,4.0,4.0,4.0,0,1,1,0,1,0,0
1625,21000000.0,1198.0,19.1066725,72.894216,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1626,25800000.0,1315.0,19.025619100000004,72.8594659,3.0,3.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1627,18500000.0,900.0,19.10053,72.911665,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1628,16000000.0,810.0,19.146435,72.856978,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1629,39000000.0,1128.0,19.153724,72.844521,3.0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1630,21300000.0,910.0,19.07023,72.876903,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1631,14000000.0,1040.0,19.2009227301487,72.8629409971622,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1632,34700000.0,800.0,19.0583295459043,72.83395450112559,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1633,48000000.0,1235.0,19.039151500000003,72.84047029999999,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1634,27500000.0,950.0,19.11559447,72.90996700000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1635,11000000.0,882.0,19.26231203,72.87409673,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1636,14600000.0,550.0,19.20563,72.870613,2.0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1637,13000000.0,5500.0,19.0967950019152,72.846728241343,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1638,21500000.0,1175.0,19.194356,72.83081899999999,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1639,20000000.0,731.0,19.1345125,72.86339834,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1640,8500000.0,850.0,19.28351356,72.88266242,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1
1641,5000000.0,850.0,19.43317088,72.81194758,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1642,8500000.0,882.0,19.26231203,72.87409673,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1643,9900000.0,1080.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1644,8200000.0,910.0,19.298435,72.85959,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1645,15500000.0,1075.0,19.2149599,72.81775490000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1647,17000000.0,940.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1648,24000000.0,1800.0,19.04444,72.89619,7.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1649,150000000.0,6712.0,19.074712,72.834119,7.0,7.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1650,17500000.0,850.0,19.177040100097656,72.84144592285156,3.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1651,3400000.0,710.0,19.4540588,72.7688226,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1652,9300000.0,1332.0,19.266698837280277,73.08118438720703,3.0,2.0,2.0,2.0,2.0,0,0,1,1,0,0,0
1654,6000000.0,878.0,19.0647798,73.04431590000002,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,0
1655,13899999.999999998,844.0,19.18897247314453,72.82200622558594,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1656,15000000.0,600.0,19.2335321,72.839198,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1657,31000000.0,820.0,19.1746739,72.94310379999999,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,0,1
1658,12000000.0,1200.0,19.28257087,72.88261432,3.0,3.0,5.0,5.0,5.0,0,0,1,0,0,1,0
1659,5200000.0,935.0,19.4282719,72.8503861,2.0,2.0,1.0,1.0,1.0,0,0,1,1,0,0,1
1660,4000000.0,825.0,19.467082,72.797027,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,0
1661,9000000.0,1005.0,19.28301132,72.87943481,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1662,4500000.0,1000.0,19.234638214111328,73.1611328125,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1663,9700000.0,1044.0,19.269439,72.88082636,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1664,71500000.0,2500.0,19.0021289191359,72.82713785909091,3.0,4.0,0.0,0.0,0.0,0,1,0,1,0,0,0
1665,14500000.0,804.0,19.1322925,72.8604097,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1666,6800000.0,765.0,19.118995666503903,72.86408233642578,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1667,21500000.0,1150.0,19.19175,72.84694,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1
1668,8500000.0,1055.0,19.45959854125977,72.81642150878906,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1669,19000000.0,1050.0,19.068051,72.89605,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1670,26000000.0,788.0,19.119327545166016,72.8646011352539,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1671,4200000.0,900.0,19.46924018859864,72.79650115966797,2.0,2.0,3.0,3.0,3.0,0,0,1,1,0,0,0
1672,34000000.0,1163.0,18.969393,72.836416,2.0,2.0,3.0,3.0,3.0,0,1,1,0,1,0,0
1674,35000000.0,1100.0,18.9900111,72.8350396,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0
1675,50000000.0,2300.0,19.119677300000003,72.9050809,4.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1676,17000000.0,800.0,19.077063,72.8840395,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,0
1677,37000000.0,1300.0,19.04959297180176,72.89171600341797,4.0,3.0,1.0,1.0,1.0,0,0,1,0,1,0,0
1678,17000000.0,650.0,19.226466,72.846721,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1679,28000000.0,1210.0,19.115964889526367,72.8582763671875,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1680,8300000.0,1156.0,19.263634,73.14340200000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1681,14500000.0,533.0,19.16596887218934,72.96504835392689,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,1
1682,23000000.0,1000.0,19.1481277,72.8315375,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1683,5300000.0,750.0,19.30477905273437,72.86041259765625,2.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,1
1684,65000000.0,1000.0,19.08647727966309,72.82713317871094,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1685,5500000.0,915.0,19.404013600000003,72.8395261,2.0,2.0,4.0,4.0,4.0,0,0,1,0,0,1,0
1686,40000000.0,985.0,19.0472012,72.8722249,2.0,2.0,1.0,1.0,1.0,0,0,1,0,1,0,0
1687,35500000.0,1071.0,19.11905670166016,72.86409759521484,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1688,15500000.0,828.0,19.0307787,72.8207132,3.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1689,3200000.0,790.0,18.98843,72.84499,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,1
1690,32500000.0,1525.0,19.14826774597168,72.83413696289062,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,0,0
1691,19100000.0,965.0,19.1297376,72.8291555,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1692,31000000.0,1250.0,19.11925506591797,72.8646240234375,2.0,2.0,2.0,2.0,2.0,0,0,1,1,0,0,1
1693,18500000.0,985.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1694,14000000.0,931.0,19.218149185180664,72.81591796875,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1695,30000000.0,1175.0,19.129737854003903,72.82915496826172,2.0,2.0,3.0,3.0,3.0,0,0,1,0,1,0,0
1696,22000000.0,1200.0,19.128953,72.9298045,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,0
1697,22000000.0,900.0,19.129737854003903,72.82915496826172,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1698,16800000.0,700.0,19.146494,72.934727,2.0,3.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1699,12500000.0,675.0,19.06685447692871,72.8913803100586,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1700,11500000.0,635.0,19.152236923246917,72.94724738161334,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1701,14000000.0,785.0,19.22888946533203,72.82408905029297,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1702,33000000.0,1325.0,19.11441512,72.85198529,2.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1703,5000000.0,940.0,19.3693345,72.806127,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,1
1704,41000000.0,1302.0,19.07907,72.907976,3.0,3.0,1.0,1.0,1.0,0,0,1,1,0,0,0
1705,28000000.0,1800.0,19.183128600000003,72.860624,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1706,14000000.0,750.0,19.0307787,72.8207132,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1707,37500000.0,1450.0,19.13844,72.812187,3.0,3.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1708,33000000.0,925.0,19.089989000000003,72.836605,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1709,12500000.0,965.0,19.282169342041016,72.87654113769531,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,0,0
1710,21000000.0,727.0,19.1654181,72.9667254,2.0,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0
1711,17000000.0,845.0,19.18897247314453,72.82200622558594,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1712,20000000.0,775.0,19.1778413,72.94268309999998,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1713,17000000.0,2000.0,19.11623,72.93205,6.0,3.0,2.0,2.0,2.0,0,0,1,1,0,0,0
1714,10400000.0,1015.0,19.287651666666697,72.8701666666667,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1715,18500000.0,840.0,19.1654181,72.9667254,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1716,18500000.0,774.0,19.1244725527693,72.8522472936752,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1717,65000000.0,3500.0,19.100385,72.850466,4.0,4.0,2.0,2.0,2.0,0,0,1,0,0,0,1
1718,17500000.0,819.0,19.196418,72.80659399999999,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1719,18500000.0,1183.0,19.168932,72.878421,2.0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1720,6100000.0,850.0,19.30477905273437,72.86041259765625,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1721,4800000.0,830.0,19.46959989,72.7964171,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1722,30000000.0,1375.0,19.038001,72.87789599999999,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,0
1723,46000000.0,1027.0,19.06680489,72.85129455,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1724,38000000.0,600.0,19.06499745827,72.8377325843658,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,1,0
1725,9450000.0,972.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1726,35000000.0,1250.0,18.9883032,72.8360624,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,1,1
1727,19000000.0,1180.0,19.177220805592,72.8705878488227,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1728,18000000.0,1255.0,19.1965127,72.87763659999999,3.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1729,3600000.0,700.0,19.4437194,72.7979502,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1730,4000000.0,830.0,19.46638335,72.79704502,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1731,18500000.0,654.0,19.2099437,72.83086920000001,2.0,2.0,1.0,1.0,1.0,0,0,1,0,1,0,0
1732,3200000.0,725.0,19.3448747,72.86786,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1733,25000000.0,1296.0,19.167328,72.93478449999999,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1734,120000000.0,1900.0,19.080236380022495,72.83794945999709,5.0,5.0,2.0,2.0,2.0,0,0,0,0,0,1,0
1735,70000000.0,2130.0,18.973263,72.832355,3.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1736,31500000.0,1225.0,19.17827033996582,72.95844268798828,3.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1737,13000000.0,620.0,19.171545,72.8364966666667,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1738,80000000.0,5000.0,19.1704313,72.8523558,6.0,5.0,6.0,6.0,6.0,0,0,0,0,0,0,0
1739,36000000.0,857.0,19.06680489,72.85129455,2.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1740,19000000.0,1000.0,19.11813179,72.88706629,3.0,3.0,2.0,2.0,2.0,0,0,1,0,0,1,0
1741,140000000.0,3000.0,18.9962648075888,72.8438381280011,5.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,1
1742,50000000.0,1900.0,19.05128,72.89050999999999,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1743,300000000.0,4122.0,18.968285100000003,72.810486,5.0,6.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1744,7000000.0,920.0,19.230865478515625,73.07137298583984,2.0,2.0,1.0,1.0,1.0,0,0,1,0,1,0,0
1745,64500000.0,1625.0,19.0815087,72.8376755,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,1,0
1746,19000000.0,850.0,19.0799983,72.8545019,2.0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1747,42500000.0,1600.0,19.142096,72.826173,3.0,3.0,1.0,1.0,1.0,0,0,1,0,0,1,0
1748,39500000.0,1325.0,18.9684355838824,72.82329970316509,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,1,1
1749,14000000.0,702.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0
1750,31500000.0,1000.0,19.140062,72.829136,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,1,0
